D15NB20a10_1000.csv.pss,0.22,7.186451
D15NB20a1_1000.csv.pss,0.13,5.477428
D15NB20a11_1000.csv.pss,0.1,8.091231
D15NB20a12_1000.csv.pss,0.11,6.577543
D15NB20a13_1000.csv.pss,1.96,6.276652
D15NB20a14_1000.csv.pss,0.23,11.18801
D15NB20a15_1000.csv.pss,0.15,9.34033
D15NB20a16_1000.csv.pss,1.32,12.336007
D15NB20a17_1000.csv.pss,0.28,8.721064
D15NB20a18_1000.csv.pss,2.03,12.541345
D15NB20a19_1000.csv.pss,0.28,11.384599
D15NB20a20_1000.csv.pss,0.29,9.583723
D15NB20a2_1000.csv.pss,0.29,9.968658
D15NB20a3_1000.csv.pss,0.15,11.813658
D15NB20a4_1000.csv.pss,0.3,9.55564
D15NB20a5_1000.csv.pss,0.22,9.732251
D15NB20a6_1000.csv.pss,2.04,11.979846
D15NB20a7_1000.csv.pss,0.55,11.383854
D15NB20a8_1000.csv.pss,0.32,10.167097
D15NB20a9_1000.csv.pss,0.43,11.016537
D20NB20a10_1000.csv.pss,0.48,11.231129
D20NB20a1_1000.csv.pss,0.24,10.888205
D20NB20a11_1000.csv.pss,0.36,12.04576
D20NB20a12_1000.csv.pss,0.15,10.408956
D20NB20a13_1000.csv.pss,0.34,10.740411
D20NB20a14_1000.csv.pss,0.09,9.646109
D20NB20a15_1000.csv.pss,0.28,9.842924
D20NB20a16_1000.csv.pss,2.04,12.79688
D20NB20a17_1000.csv.pss,2.39,12.362059
D20NB20a18_1000.csv.pss,2.23,9.739362
D20NB20a19_1000.csv.pss,0.26,7.669157
D20NB20a20_1000.csv.pss,1.06,11.802691
D20NB20a2_1000.csv.pss,1.05,11.023622
D20NB20a3_1000.csv.pss,1.06,11.077201
D20NB20a4_1000.csv.pss,0.27,11.231431
D20NB20a5_1000.csv.pss,0.2,8.822984
D20NB20a6_1000.csv.pss,1.89,7.628879
D20NB20a7_1000.csv.pss,0.1,11.34221
D20NB20a8_1000.csv.pss,0.5,11.310491
D20NB20a9_1000.csv.pss,2.01,10.181689
D5NB20a10_500.csv.pss,0.35,9.907643
D5NB20a11_500.csv.pss,0.65,10.414713
D5NB20a12_500.csv.pss,0.14,8.573341
D5NB20a13_500.csv.pss,0.48,6.262919
D5NB20a14_500.csv.pss,0.35,10.524108
D5NB20a1_500.csv.pss,0.04,9.485785
D5NB20a15_500.csv.pss,0.11,8.640907
D5NB20a16_500.csv.pss,0.33,9.810956
D5NB20a17_500.csv.pss,0.41,11.343393
D5NB20a18_500.csv.pss,0.15,9.073562
D5NB20a19_500.csv.pss,1.04,10.086422
D5NB20a20_500.csv.pss,0.33,6.038986
D5NB20a2_500.csv.pss,0.27,10.104997
D5NB20a3_500.csv.pss,0.3,10.639641
D5NB20a4_500.csv.pss,0.09,9.896671
D5NB20a5_500.csv.pss,0.19,9.023187
D5NB20a6_500.csv.pss,0.24,11.176594
D5NB20a7_500.csv.pss,0.22,9.142327
D5NB20a8_500.csv.pss,0.11,3.373918
D5NB20a9_500.csv.pss,0.09,9.149039
