05/05/15 23:19:42.120951312, NB20D05A050I10V3data1_1000.csv.pss,0.04,0.709186
05/05/15 23:19:43.140845862, NB20D05A050I10V3data2_1000.csv.pss,0.22,0.903646
05/05/15 23:19:44.551987180, NB20D05A050I10V3data3_1000.csv.pss,0.08,1.769842
05/05/15 23:19:46.671353437, NB20D05A050I10V3data4_1000.csv.pss,0.96,0.998843
05/05/15 23:19:48.968271684, NB20D05A050I10V3data5_1000.csv.pss,0.58,2.182303
05/05/15 23:20:03.893179406, NB20D05A050I15V3data1_1000.csv.pss,0.11,0.766697
05/05/15 23:20:05.084422916, NB20D05A050I15V3data2_1000.csv.pss,0.09,1.277887
05/05/15 23:20:06.753152754, NB20D05A050I15V3data3_1000.csv.pss,0.25,1.638477
05/05/15 23:20:08.958392161, NB20D05A050I15V3data4_1000.csv.pss,0.29,1.652277
05/05/15 23:20:11.165083889, NB20D05A050I15V3data5_1000.csv.pss,0.29,1.896719
05/05/15 23:20:27.048919120, NB20D05A050I5V3data1_1000.csv.pss,0.28,1.124882
05/05/15 23:20:28.729157327, NB20D05A050I5V3data2_1000.csv.pss,0.20,2.279283
05/05/15 23:20:31.473199547, NB20D05A050I5V3data3_1000.csv.pss,0.40,1.659221
05/05/15 23:20:33.826621429, NB20D05A050I5V3data4_1000.csv.pss,0.18,0.589505
05/05/15 23:20:34.871189945, NB20D05A050I5V3data5_1000.csv.pss,0.06,1.106505
05/05/15 23:20:49.800718293, NB20D05A100I10V3data1_1000.csv.pss,0.52,1.030539
05/05/15 23:20:51.640995365, NB20D05A100I10V3data2_1000.csv.pss,0.04,2.255892
05/05/15 23:20:54.207982305, NB20D05A100I10V3data3_1000.csv.pss,0.29,0.885927
05/05/15 23:20:55.680171580, NB20D05A100I10V3data4_1000.csv.pss,0.40,0.319632
05/05/15 23:20:56.740804272, NB20D05A100I10V3data5_1000.csv.pss,0.28,0.268888
05/05/15 23:21:08.633624046, NB20D05A100I15V3data1_1000.csv.pss,0.15,0.298718
05/05/15 23:21:09.375360471, NB20D05A100I15V3data2_1000.csv.pss,0.42,1.490895
05/05/15 23:21:11.617543387, NB20D05A100I15V3data3_1000.csv.pss,0.29,0.258579
05/05/15 23:21:12.439731367, NB20D05A100I15V3data4_1000.csv.pss,0.45,0.266656
05/05/15 23:21:13.447511338, NB20D05A100I15V3data5_1000.csv.pss,0.13,1.707299
05/05/15 23:21:27.680128050, NB20D05A100I5V3data1_1000.csv.pss,0.15,0.58304
05/05/15 23:21:28.677488899, NB20D05A100I5V3data2_1000.csv.pss,0.19,0.837035
05/05/15 23:21:29.983522465, NB20D05A100I5V3data3_1000.csv.pss,0.41,2.554653
05/05/15 23:21:33.236627571, NB20D05A100I5V3data4_1000.csv.pss,2.04,1.996495
05/05/15 23:21:37.552226440, NB20D05A100I5V3data5_1000.csv.pss,0.14,0.613251
05/05/15 23:21:47.450015707, NB20D05A150I10V3data1_1000.csv.pss,0.22,1.430476
