NB30D05A050I10V2data2_500.csv.pss,1.34,1604.783629
NB30D05A050I10V2data3_500.csv.pss,1.19,1759.830791
NB30D05A050I10V2data4_500.csv.pss,0.88,256.95896
NB30D05A050I10V2data5_500.csv.pss,0.29,1771.4932999999999
NB30D05A050I15V2data1_500.csv.pss,0.30,1378.719725
NB30D05A050I15V2data2_500.csv.pss,1.98,1081.780286
NB30D05A050I15V2data3_500.csv.pss,0.50,1124.0713369999999
NB30D05A050I15V2data4_500.csv.pss,0.50,8.148708999999998
NB30D05A050I15V2data5_500.csv.pss,0.43,1057.612345
NB30D05A050I5V2data1_500.csv.pss,2.08,1113.357425
NB30D05A050I5V2data2_500.csv.pss,1.55,329.707476
NB30D05A050I5V2data3_500.csv.pss,1.53,1620.566495
NB30D05A050I5V2data4_500.csv.pss,0.36,1092.743722
NB30D05A050I5V2data5_500.csv.pss,0.68,3.3952299999999997
NB30D05A100I10V2data1_500.csv.pss,2.39,1069.654672
NB30D05A100I10V2data2_500.csv.pss,1.14,1094.937103
NB30D05A100I10V2data3_500.csv.pss,1.96,131.785375
NB30D05A100I10V2data4_500.csv.pss,2.00,1109.858976
NB30D05A100I10V2data5_500.csv.pss,1.15,1089.553653
NB30D05A100I15V2data1_500.csv.pss,2.02,143.079783
NB30D05A100I15V2data2_500.csv.pss,0.98,1086.540856
NB30D05A100I15V2data3_500.csv.pss,2.00,108.172742
NB30D05A100I15V2data4_500.csv.pss,1.36,244.769659
NB30D05A100I15V2data5_500.csv.pss,2.01,1089.073983
NB30D05A100I5V2data1_500.csv.pss,2.02,1106.316524
NB30D05A100I5V2data2_500.csv.pss,1.25,5.906301999999999
NB30D05A100I5V2data3_500.csv.pss,0.48,1080.539021
NB30D05A100I5V2data4_500.csv.pss,0.77,1085.861756
NB30D05A100I5V2data5_500.csv.pss,1.07,1093.381696
NB30D05A150I10V2data1_500.csv.pss,2.21,406.5489
NB30D05A150I10V2data2_500.csv.pss,0.79,1079.953455
NB30D05A150I10V2data3_500.csv.pss,2.41,1174.087461
NB30D05A150I10V2data4_500.csv.pss,1.93,1089.774826
NB30D05A150I10V2data5_500.csv.pss,1.22,40.065837
NB30D05A150I15V2data1_500.csv.pss,2.00,119.823066
NB30D05A150I15V2data2_500.csv.pss,2.06,1108.237933
NB30D05A150I15V2data3_500.csv.pss,1.09,1090.551836
NB30D05A150I15V2data4_500.csv.pss,0.42,223.941379
NB30D05A150I15V2data5_500.csv.pss,0.76,89.617509
