NB30D05A050I10V2data2_500.csv.pss,1.34,1604.783629
NB30D05A050I10V2data3_500.csv.pss,1.19,1759.830791
NB30D05A050I10V2data4_500.csv.pss,0.88,256.95896
NB30D05A050I10V2data5_500.csv.pss,0.29,1771.4932999999999
NB30D05A100I10V2data1_500.csv.pss,2.39,1069.654672
NB30D05A100I10V2data2_500.csv.pss,1.14,1094.937103
NB30D05A100I10V2data3_500.csv.pss,1.96,131.785375
NB30D05A100I10V2data4_500.csv.pss,2.00,1109.858976
NB30D05A100I10V2data5_500.csv.pss,1.15,1089.553653
NB30D05A150I10V2data1_500.csv.pss,2.21,406.5489
NB30D05A150I10V2data2_500.csv.pss,0.79,1079.953455
NB30D05A150I10V2data3_500.csv.pss,2.41,1174.087461
NB30D05A150I10V2data4_500.csv.pss,1.93,1089.774826
NB30D05A150I10V2data5_500.csv.pss,1.22,40.065837
NB30D05A200I10V2data1_500.csv.pss,0.47,37.507715999999995
NB30D05A200I10V2data2_500.csv.pss,1.17,1115.523715
NB30D05A200I10V2data3_500.csv.pss,2.01,1119.708839
NB30D05A200I10V2data4_500.csv.pss,0.50,1089.432606
NB30D05A200I10V2data5_500.csv.pss,2.14,1111.440877
NB30D05A250I10V2data1_500.csv.pss,1.76,1152.211853
NB30D05A250I10V2data2_500.csv.pss,0.73,1210.42017
NB30D05A250I10V2data3_500.csv.pss,1.95,1447.996576
NB30D05A250I10V2data4_500.csv.pss,2.17,1111.970514
NB30D05A250I10V2data5_500.csv.pss,1.10,526.699478
NB30D10A050I10V2data1_500.csv.pss,1.32,17.894144999999998
NB30D10A050I10V2data2_500.csv.pss,1.85,1102.034886
NB30D10A050I10V2data3_500.csv.pss,1.85,219.73227
NB30D10A050I10V2data4_500.csv.pss,0.75,1163.3239549999998
NB30D10A050I10V2data5_500.csv.pss,2.47,426.18312399999996
NB30D10A100I10V2data1_500.csv.pss,2.17,4.978504
NB30D10A100I10V2data2_500.csv.pss,0.72,2.195414
NB30D10A100I10V2data3_500.csv.pss,2.00,1092.055262
NB30D10A100I10V2data4_500.csv.pss,2.27,36.712852
NB30D10A100I10V2data5_500.csv.pss,2.09,1087.711179
NB30D10A150I10V2data1_500.csv.pss,0.14,48.946125
NB30D10A150I10V2data2_500.csv.pss,2.65,369.331355
NB30D10A150I10V2data3_500.csv.pss,2.05,1088.038768
NB30D10A150I10V2data4_500.csv.pss,2.26,1092.022357
NB30D10A150I10V2data5_500.csv.pss,2.22,1087.378157
